
2025-10-07 15:35:51,277 - INFO - Starting fleamarket scraper cron service
2025-10-07 15:35:51,278 - INFO - Running initial scrape...
2025-10-07 15:35:51,278 - INFO - ================================================================================
2025-10-07 15:35:51,279 - INFO - Starting fleamarket scraper...
2025-10-07 15:35:51,279 - INFO - Timestamp: 2025-10-07T15:35:51.279783
2025-10-07 15:35:51,280 - INFO - ================================================================================
2025-10-07 15:35:51,280 - INFO - Discovering available spiders...
2025-10-07 15:35:52,810 - INFO - Found 2 spider(s): fleamarket, loppemarkeder
2025-10-07 15:35:52,810 - INFO - 
2025-10-07 15:35:52,810 - INFO - --------------------------------------------------------------------------------
2025-10-07 15:35:52,811 - INFO - [1/2] Starting spider: 'fleamarket'
2025-10-07 15:35:52,811 - INFO - Spider start time: 15:35:52
2025-10-07 15:35:52,812 - INFO - --------------------------------------------------------------------------------
2025-10-07 15:36:00,203 - WARNING -   STDERR: 2025-10-07 15:35:53 [scrapy.utils.log] INFO: Scrapy 2.13.3 started (bot: scrapy_project)
2025-10-07 15:37:20,310 - WARNING -   STDERR: 2025-10-07 15:36:01 [py.warnings] WARNING: /usr/local/lib/python3.11/site-packages/scrapy/utils/request.py:120: ScrapyDeprecationWarning: 'REQUEST_FINGERPRINTER_IMPLEMENTATION' is a deprecated setting.
2025-10-07 15:37:20,311 - WARNING -   STDERR: It will be removed in a future version of Scrapy.
2025-10-07 15:37:20,311 - WARNING -   STDERR: return cls(crawler)
2025-10-07 15:37:20,312 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy.extensions.telnet] INFO: Telnet Password: 7bd9d02e7956b67d
2025-10-07 15:37:20,312 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy.middleware] INFO: Enabled extensions:
2025-10-07 15:37:20,313 - WARNING -   STDERR: ['scrapy.extensions.corestats.CoreStats',
2025-10-07 15:37:20,313 - WARNING -   STDERR: 'scrapy.extensions.telnet.TelnetConsole',
2025-10-07 15:37:20,313 - WARNING -   STDERR: 'scrapy.extensions.memusage.MemoryUsage',
2025-10-07 15:37:20,314 - WARNING -   STDERR: 'scrapy.extensions.logstats.LogStats',
2025-10-07 15:37:20,314 - WARNING -   STDERR: 'scrapy.extensions.throttle.AutoThrottle']
2025-10-07 15:37:20,315 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy.crawler] INFO: Overridden settings:
2025-10-07 15:37:20,315 - WARNING -   STDERR: {'AUTOTHROTTLE_ENABLED': True,
2025-10-07 15:37:20,315 - WARNING -   STDERR: 'AUTOTHROTTLE_START_DELAY': 1,
2025-10-07 15:37:20,316 - WARNING -   STDERR: 'BOT_NAME': 'scrapy_project',
2025-10-07 15:37:20,316 - WARNING -   STDERR: 'COOKIES_ENABLED': False,
2025-10-07 15:37:20,317 - WARNING -   STDERR: 'LOG_LEVEL': 'INFO',
2025-10-07 15:37:20,317 - WARNING -   STDERR: 'NEWSPIDER_MODULE': 'scrapy_project.spiders',
2025-10-07 15:37:20,318 - WARNING -   STDERR: 'REQUEST_FINGERPRINTER_IMPLEMENTATION': '2.7',
2025-10-07 15:37:20,318 - WARNING -   STDERR: 'ROBOTSTXT_OBEY': True,
2025-10-07 15:37:20,319 - WARNING -   STDERR: 'SPIDER_MODULES': ['scrapy_project.spiders']}
2025-10-07 15:37:20,319 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Android
2025-10-07 15:37:20,320 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,320 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,321 - WARNING -   STDERR: 2025-10-07 15:36:01 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,323 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Sony BDV13, Brand: Sony, Model: BDV13
2025-10-07 15:37:20,324 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Nintendo DSi, Brand: Nintendo, Model: DSi
2025-10-07 15:37:20,324 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,324 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Other
2025-10-07 15:37:20,325 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: LYF F90M, Brand: LYF, Model: F90M
2025-10-07 15:37:20,325 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Sony BDV14, Brand: Sony, Model: BDV14
2025-10-07 15:37:20,325 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: LG Web0S SmartTV, Brand: LG, Model: Web0S SmartTV
2025-10-07 15:37:20,326 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,326 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,326 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,327 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,327 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,328 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,328 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,328 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Sony BDV11, Brand: Sony, Model: BDV11
2025-10-07 15:37:20,329 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,329 - WARNING -   STDERR: 2025-10-07 15:36:02 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,329 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,330 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,330 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Nintendo DSi, Brand: Nintendo, Model: DSi
2025-10-07 15:37:20,330 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: LYF LF-2403N, Brand: LYF, Model: LF-2403N
2025-10-07 15:37:20,331 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: LYF F90M, Brand: LYF, Model: F90M
2025-10-07 15:37:20,331 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,331 - WARNING -   STDERR: 2025-10-07 15:36:03 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,332 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Applebot
2025-10-07 15:37:20,332 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,332 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Applebot
2025-10-07 15:37:20,333 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Other
2025-10-07 15:37:20,333 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Other
2025-10-07 15:37:20,333 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,334 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: SMTBot
2025-10-07 15:37:20,334 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,334 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,334 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: WebKit Nightly
2025-10-07 15:37:20,335 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,336 - WARNING -   STDERR: 2025-10-07 15:36:04 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,336 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,337 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: PhantomJS
2025-10-07 15:37:20,338 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Robot
2025-10-07 15:37:20,338 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedDeviceType] Family: Other, Brand: None, Model: None
2025-10-07 15:37:20,339 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy_user_agents.user_agent_picker] WARNING: [UnsupportedBrowserType] Family: Zune
2025-10-07 15:37:20,339 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.middleware] INFO: Enabled downloader middlewares:
2025-10-07 15:37:20,339 - WARNING -   STDERR: ['scrapy.downloadermiddlewares.offsite.OffsiteMiddleware',
2025-10-07 15:37:20,340 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.robotstxt.RobotsTxtMiddleware',
2025-10-07 15:37:20,340 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
2025-10-07 15:37:20,341 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
2025-10-07 15:37:20,341 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
2025-10-07 15:37:20,341 - WARNING -   STDERR: 'scrapy_user_agents.middlewares.RandomUserAgentMiddleware',
2025-10-07 15:37:20,341 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
2025-10-07 15:37:20,342 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
2025-10-07 15:37:20,342 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
2025-10-07 15:37:20,342 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
2025-10-07 15:37:20,343 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
2025-10-07 15:37:20,343 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
2025-10-07 15:37:20,344 - WARNING -   STDERR: 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2025-10-07 15:37:20,344 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.middleware] INFO: Enabled spider middlewares:
2025-10-07 15:37:20,344 - WARNING -   STDERR: ['scrapy.spidermiddlewares.start.StartSpiderMiddleware',
2025-10-07 15:37:20,345 - WARNING -   STDERR: 'scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
2025-10-07 15:37:20,345 - WARNING -   STDERR: 'scrapy.spidermiddlewares.referer.RefererMiddleware',
2025-10-07 15:37:20,345 - WARNING -   STDERR: 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
2025-10-07 15:37:20,346 - WARNING -   STDERR: 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2025-10-07 15:37:20,346 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.middleware] INFO: Enabled item pipelines:
2025-10-07 15:37:20,346 - WARNING -   STDERR: ['scrapy_project.pipelines.SupabasePipeline']
2025-10-07 15:37:20,347 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.core.engine] INFO: Spider opened
2025-10-07 15:37:20,347 - WARNING -   STDERR: 2025-10-07 15:36:05 [loppemarkeder] INFO: Pipeline opened for spider: loppemarkeder
2025-10-07 15:37:20,347 - WARNING -   STDERR: 2025-10-07 15:36:05 [loppemarkeder] INFO: Connected to Supabase: https://oprevwbturtujbugynct.supabase.co
2025-10-07 15:37:20,347 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2025-10-07 15:37:20,348 - WARNING -   STDERR: 2025-10-07 15:36:05 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2025-10-07 15:37:20,348 - WARNING -   STDERR: 2025-10-07 15:36:07 [loppemarkeder] INFO: Parsing response from: https://loppemarkeder.nu/wp-json/tribe/events/v1/events?per_page=100
2025-10-07 15:37:20,349 - WARNING -   STDERR: 2025-10-07 15:36:07 [loppemarkeder] INFO: Found 100 events in response
2025-10-07 15:37:20,349 - WARNING -   STDERR: 2025-10-07 15:36:08 [loppemarkeder] INFO: Parsed address for 'Loppemarked &#8211; Onsdagsmarked &#8211; Vig': {'full_address': 'Vig Stationsvej 9', 'postal_code': None, 'city': 'vig', 'latitude': 55.85433, 'longitude': 11.582139}
2025-10-07 15:37:20,349 - WARNING -   STDERR: 2025-10-07 15:36:08 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.85433, 11.582139)
2025-10-07 15:37:20,349 - WARNING -   STDERR: 2025-10-07 15:36:08 [loppemarkeder] INFO: Parsed address for 'Nakskov Loppemarked': {'full_address': 'Østergade 18', 'postal_code': '4900', 'city': 'Nakskov', 'latitude': 54.831326, 'longitude': 11.14139}
2025-10-07 15:37:20,350 - WARNING -   STDERR: 2025-10-07 15:36:08 [loppemarkeder] INFO: ✓ Using parsed coordinates: (54.831326, 11.14139)
2025-10-07 15:37:20,350 - WARNING -   STDERR: 2025-10-07 15:36:08 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10000661 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,350 - WARNING -   STDERR: 2025-10-07 15:36:08 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,351 - WARNING -   STDERR: 2025-10-07 15:36:08 [loppemarkeder] INFO: ✓ [1/1] Successfully upserted: Loppemarked &#8211; Onsdagsmarked &#8211; Vig
2025-10-07 15:37:20,351 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: Parsed address for 'Loppemarked &#8211; Axeltorv ved Tivoli': {'full_address': 'Axeltorv ved Tivoli', 'postal_code': None, 'city': 'Axeltorv ved Tivoli', 'latitude': 55.67616425, 'longitude': 12.564077596986316}
2025-10-07 15:37:20,351 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.67616425, 12.564077596986316)
2025-10-07 15:37:20,351 - WARNING -   STDERR: 2025-10-07 15:36:09 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10001763 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,352 - WARNING -   STDERR: 2025-10-07 15:36:09 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,352 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: ✓ [2/2] Successfully upserted: Nakskov Loppemarked
2025-10-07 15:37:20,352 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: Parsed address for 'Loppemarked &#8211; Lørdagsmarked &#8211; Vig': {'full_address': 'Vig Stationsvej 9', 'postal_code': None, 'city': 'vig', 'latitude': 55.85433, 'longitude': 11.582139}
2025-10-07 15:37:20,353 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.85433, 11.582139)
2025-10-07 15:37:20,353 - WARNING -   STDERR: 2025-10-07 15:36:09 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10003626 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,353 - WARNING -   STDERR: 2025-10-07 15:36:09 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,353 - WARNING -   STDERR: 2025-10-07 15:36:09 [loppemarkeder] INFO: ✓ [3/3] Successfully upserted: Loppemarked &#8211; Axeltorv ved Tivoli
2025-10-07 15:37:20,354 - WARNING -   STDERR: 2025-10-07 15:36:13 [loppemarkeder] INFO: Parsed address for 'Havnsø Kræmmer- og Loppemarked': {'full_address': 'Havnepladsen 3', 'postal_code': '4591', 'city': 'Føllenslev', 'latitude': 55.7257505, 'longitude': 11.3508868}
2025-10-07 15:37:20,354 - WARNING -   STDERR: 2025-10-07 15:36:13 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.7257505, 11.3508868)
2025-10-07 15:37:20,355 - WARNING -   STDERR: 2025-10-07 15:36:13 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10002661 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,355 - WARNING -   STDERR: 2025-10-07 15:36:13 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,355 - WARNING -   STDERR: 2025-10-07 15:36:13 [loppemarkeder] INFO: ✓ [4/4] Successfully upserted: Toftegårds Plads &#8211; Loppemarked
2025-10-07 15:37:20,356 - WARNING -   STDERR: 2025-10-07 15:36:13 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10000688 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,356 - WARNING -   STDERR: 2025-10-07 15:36:13 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,356 - WARNING -   STDERR: 2025-10-07 15:36:13 [loppemarkeder] INFO: ✓ [5/5] Successfully upserted: Loppemarked &#8211; Lørdagsmarked &#8211; Vig
2025-10-07 15:37:20,357 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: Parsed address for 'Loppetorv på Frederiksberg Rådhusplads': {'full_address': 'John Winthers Plads 1', 'postal_code': None, 'city': 'John Winthers Plads 1', 'latitude': 55.67862595, 'longitude': 12.528733311116252}
2025-10-07 15:37:20,357 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.67862595, 12.528733311116252)
2025-10-07 15:37:20,357 - WARNING -   STDERR: 2025-10-07 15:36:14 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10002152 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,358 - WARNING -   STDERR: 2025-10-07 15:36:14 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,358 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: ✓ [6/6] Successfully upserted: Havnsø Kræmmer- og Loppemarked
2025-10-07 15:37:20,358 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: Parsed address for 'Nakskov Loppemarked': {'full_address': 'Østergade 18', 'postal_code': '4900', 'city': 'Nakskov', 'latitude': 54.831326, 'longitude': 11.14139}
2025-10-07 15:37:20,358 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: ✓ Using parsed coordinates: (54.831326, 11.14139)
2025-10-07 15:37:20,359 - WARNING -   STDERR: 2025-10-07 15:36:14 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10002289 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,359 - WARNING -   STDERR: 2025-10-07 15:36:14 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,359 - WARNING -   STDERR: 2025-10-07 15:36:14 [loppemarkeder] INFO: ✓ [7/7] Successfully upserted: Loppetorv på Frederiksberg Rådhusplads
2025-10-07 15:37:20,359 - WARNING -   STDERR: 2025-10-07 15:36:15 [loppemarkeder] INFO: Parsed address for 'Værebro Park Loppemarked  flea market 蚤市场': {'full_address': 'Værebrovej 72', 'postal_code': '2880', 'city': 'Bagsværd', 'latitude': 55.758458, 'longitude': 12.439345}
2025-10-07 15:37:20,360 - WARNING -   STDERR: 2025-10-07 15:36:15 [loppemarkeder] INFO: ✓ Using parsed coordinates: (55.758458, 12.439345)
2025-10-07 15:37:20,360 - WARNING -   STDERR: 2025-10-07 15:36:15 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10001764 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,360 - WARNING -   STDERR: 2025-10-07 15:36:15 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
2025-10-07 15:37:20,361 - WARNING -   STDERR: 2025-10-07 15:36:15 [loppemarkeder] INFO: ✓ [8/8] Successfully upserted: Nakskov Loppemarked
2025-10-07 15:37:20,361 - WARNING -   STDERR: 2025-10-07 15:36:15 [loppemarkeder] INFO: Parsed address for 'Helsingør Antik- og Loppemarked': {'full_address': 'Industrivej 13 A', 'postal_code': '3000', 'city': 'Helsingør', 'latitude': 56.021929, 'longitude': 12.569451}
2025-10-07 15:37:20,361 - WARNING -   STDERR: 2025-10-07 15:36:15 [loppemarkeder] INFO: ✓ Using parsed coordinates: (56.021929, 12.569451)
2025-10-07 15:37:20,361 - WARNING -   STDERR: 2025-10-07 15:36:15 [httpx] INFO: HTTP Request: GET https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?select=loppemarkeder_nu&external_id=eq.10001916 "HTTP/2 406 Not Acceptable"
2025-10-07 15:37:20,361 - WARNING -   STDERR: 2025-10-07 15:36:15 [httpx] INFO: HTTP Request: POST https://oprevwbturtujbugynct.supabase.co/rest/v1/markets?on_conflict=external_id "HTTP/2 201 Created"
